"fac","subj","crsnum","longtitle"
"SB","PUBL",5500,"Public Policy & Public Management"
"SB","PUBL",6000,"Strategic Mgmt In The Public Sector"
"SB","PUBL",6100,"Strategy Field Study"
"SB","PUBL",6140,"Business and Government"
"SB","PUBL",6150,"Comparative Public Policy"
"SB","PUBL",6200,"Canadian Public Law"
"SB","PUBL",6800,"Program Evaluation"
"SB","SGMT",3000,"Strategic Management"
"SB","SGMT",4200,"Mergers and Acquisitions"
"SB","SGMT",4300,"Strategic Thinking Skills"
"SB","SGMT",4900,"Guided Study - Selected Problems in Strategic Management"
"SB","SGMT",5600,"Strategic Thinking for the Global Manager"
"SB","SGMT",6000,"Strategic Management"
"SB","SGMT",6050,"Mergers and Acquisitions"
"SB","SGMT",6060,"The Art of the Deal"
"SB","SGMT",6150,"The Board of Directors and the Governance of Public Corporations"
"SB","SGMT",6240,"Managing Strategic Alliances and Joint Ventures"
"SB","SGMT",6250,"Strategy Execution"
"SB","SGMT",6400,"Strategic Thinking and Action in Turbulent Environments"
"SB","SGMT",6700,"Strategic Capabilities Development"
"SB","SGMT",6720,"Managing Globally: Past, Present, Future"
"SB","SGMT",6730,"Business Strategies in China"
"SB","SGMT",6800,"Strategic Management of Technology-Based Firms"
"SB","SGMT",6900,"Individual Study: Selected Problems in Strategic Management"
"SB","SGMT",6900,"Individual Study: Selected Problems in Strategic Management"
"SB","SGMT",6970,"Restructuring and Turnaround Management"
"SC","BC",3000,"Introduction to Peer Leadership"
"SC","BC",3010,"Advanced Peer Leadership"
"SC","BC",3030,"Technical and Professional Writing"
"SC","BC",3900,"Peer Leadership Practicum"
"SC","BCHM",4000,"Biochemistry Research Project"
"SC","BIOL",1000,"Biology I - Cells, Molecular Biology and Genetics"
"SC","BIOL",1001,"Biology II - Evolution, Ecology, Biodiversity and Conservation Biology"
"SC","BIOL",1500,"Introduction to Biology"
"SC","BIOL",1601,"Research Practicum"
"SC","BIOL",1602,"Research Practicum"
"SC","BIOL",2010,"Plant Biology"
"SC","BIOL",2020,"Biochemistry"
"SC","BIOL",2021,"Cell Biology"
"SC","BIOL",2030,"Animals"
"SC","BIOL",2040,"Genetics"
"SC","BIOL",2050,"Ecology"
"SC","BIOL",2060,"Statistics for Biologists"
"SC","BIOL",2070,"Research Methods in Cell and Molecular Biology"
"SC","BIOL",2601,"Research Practicum"
"SC","BIOL",2602,"Research Practicum"
"SC","BIOL",2900,"Clinical Microbiology for Nurses"
"SC","BIOL",2905,"Introduction to Medical Microbiology"
"SC","BIOL",3001,"Field Course"
"SC","BIOL",3001,"Field Course"
"SC","BIOL",3002,"Field Course"
"SC","BIOL",3002,"Field Course"
"SC","BIOL",3003,"Field Course"
"SC","BIOL",3003,"Field Course"
"SC","BIOL",3010,"Advanced Biochemistry"
"SC","BIOL",3030,"Physiology of the Invertebrates"
"SC","BIOL",3060,"Animal Physiology I"
"SC","BIOL",3070,"Animal Physiology II"
"SC","BIOL",3100,"Current Topics in Biological Research"
"SC","BIOL",3110,"Molecular Biology I: Nucleic Acid Metabolism"
"SC","BIOL",3120,"Immunobiology"
"SC","BIOL",3130,"Molecular Biology II: Regulation of Gene Expression"
"SC","BIOL",3140,"Advanced Biochemistry and Molecular Genetics Laboratory"
"SC","BIOL",3150,"Microbiology"
"SC","BIOL",3155,"Virology"
"SC","BIOL",3170,"Population Ecology"
"SC","BIOL",3200,"Processes of Evolution"
"SC","BIOL",3601,"Research Practicum"
"SC","BIOL",3602,"Research Practicum"
"SC","BIOL",4000,"Honours Thesis"
"SC","BIOL",4000,"Honours Thesis"
"SC","BIOL",4010,"Biology of Cancer"
"SC","BIOL",4030,"Proteomics"
"SC","BIOL",4061,"Cell and Molecular Biology of Development"
"SC","BIOL",4085,"Quantitative Methods in Biology"
"SC","BIOL",4095,"Applied Plant Ecology"
"SC","BIOL",4130,"Plant Evolution"
"SC","BIOL",4141,"Current Topics and Methods in Cell Biology"
"SC","BIOL",4150,"Cellular Regulation"
"SC","BIOL",4151,"Membrane Transport"
"SC","BIOL",4200,"Selected Readings in Biology"
"SC","BIOL",4220,"Histology"
"SC","BIOL",4245,"Conservation Biology"
"SC","BIOL",4250,"Birds and the Environment"
"SC","BIOL",4255,"Biodiversity"
"SC","BIOL",4265,"Biology in Environmental Management"
"SC","BIOL",4270,"Reproduction"
"SC","BIOL",4285,"Human Molecular Genetics"
"SC","BIOL",4290,"Biotechnology"
"SC","BIOL",4310,"Biological Timekeeping"
"SC","BIOL",4320,"Vertebrate Endocrinology"
"SC","BIOL",4340,"Fish Biology"
"SC","BIOL",4350,"Comparative Chordate Anatomy"
"SC","BIOL",4360,"Parasitology"
"SC","BIOL",4370,"Neurobiology"
"SC","BIOL",4380,"Systems Neuroscience"
"SC","BIOL",4390,"Population Genetics"
"SC","BIOL",4410,"Advanced Drosophila Genetics"
"SC","BIOL",4601,"Research Practicum"
"SC","BIOL",4602,"Research Practicum"
"SC","BPHS",2090,"Current Topics in Biophysics"
"SC","BPHS",3090,"Biophysics I"
"SC","BPHS",3900,"Biophysics Internship Work Term"
"SC","BPHS",4090,"Biophysics II"
"SC","CHEM",1000,"Chemical Structure"
"SC","CHEM",1001,"Chemical Dynamics"
"SC","CHEM",1500,"Introduction to Chemistry"
"SC","CHEM",1509,"Compulsory Tutorial for SC/CHEM 1500 4.00"
"SC","CHEM",1550,"Introductory Biochemistry for Nurses"
"SC","CHEM",2011,"Introduction to Thermodynamics"
"SC","CHEM",2020,"Organic Chemistry"
"SC","CHEM",2030,"Basic Inorganic Chemistry"
"SC","CHEM",2050,"Introductory Biochemistry"
"SC","CHEM",2080,"Analytical Chemistry"
"SC","CHEM",2200,"Research Experience Term"
"SC","CHEM",2201,"Research Experience Term"
"SC","CHEM",2202,"Research Experience Term"
"SC","CHEM",2550,"Pharmacology for Health Sciences"
"SC","CHEM",3000,"Experimental Chemistry I"
"SC","CHEM",3001,"Experimental Chemistry II"
"SC","CHEM",3010,"Physical Chemistry"
"SC","CHEM",3010,"Physical Chemistry"
"SC","CHEM",3011,"Physical Chemistry"
"SC","CHEM",3011,"Physical Chemistry"
"SC","CHEM",3020,"Organic Chemistry II"
"SC","CHEM",3020,"Organic Chemistry II"
"SC","CHEM",3021,"Organic Chemistry III"
"SC","CHEM",3021,"Organic Chemistry III"
"SC","CHEM",3030,"Transition Metal Chemistry"
"SC","CHEM",3030,"Transition Metal Chemistry"
"SC","CHEM",3031,"Physical Inorganic Chemistry"
"SC","CHEM",3031,"Physical Inorganic Chemistry"
"SC","CHEM",3051,"Macromolecules of Biochemical Interest"
"SC","CHEM",3060,"Introductory Atmospheric Chemistry"
"SC","CHEM",3071,"Pharmaceutical Discovery"
"SC","CHEM",3080,"Instrumental Methods of Chemical Analysis"
"SC","CHEM",3090,"Introduction to Polymer Chemistry"
"SC","CHEM",3200,"Research Experience Term"
"SC","CHEM",3201,"Research Experience Term"
"SC","CHEM",3202,"Research Experience Term"
"SC","CHEM",4000,"Research Project"
"SC","CHEM",4000,"Research Project"
"SC","CHEM",4021,"Synthetic Organic Chemistry"
"SC","CHEM",4023,"Physical Organic Chemistry"
"SC","CHEM",4024,"Structure Elucidation of Organic and Organometallic Compounds"
"SC","CHEM",4030,"Instrumental Methods in Inorganic Chemistry"
"SC","CHEM",4031,"Advanced Inorganic Chemistry"
"SC","CHEM",4050,"Bioanalytical Chemistry"
"SC","CHEM",4051,"Biological Chemistry"
"SC","CHEM",4080,"Advanced Analytical Separation Methods"
"SC","CHEM",4081,"Principles and Applications of Mass Spectrometry"
"SC","CHEM",4093,"Biomaterials Chemistry"
"SC","CHEM",4200,"Research Experience Term"
"SC","CHEM",4201,"Research Experience Term"
"SC","CHEM",4202,"Research Experience Term"
"SC","CHEM",4300,"Selected Topics in Chemistry"
"SC","CSE",1001,"Research Directions in Computing"
"SC","CSE",1020,"Introduction to Computer Science I"
"SC","CSE",1030,"Introduction to Computer Science II"
"SC","CSE",1520,"Computer Use: Fundamentals"
"SC","CSE",1530,"Computer Use: Programming"
"SC","CSE",1540,"Computer Use for the Natural Sciences"
"SC","CSE",1550,"Computer Use: Web and Database Systems"
"SC","CSE",1560,"Introduction to Computing for Mathematics and Statistics"
"SC","CSE",1570,"Introduction to Computing for Psychology"
"SC","CSE",1710,"Programming for Digital Media"
"SC","CSE",1720,"Building Interactive Systems"
"SC","CSE",2001,"Introduction to the Theory of Computation"
"SC","CSE",2011,"Fundamentals of Data Structures"
"SC","CSE",2021,"Computer Organization"
"SC","CSE",2031,"Software Tools"
"SC","CSE",2041,"Net-Centric Computing"
"SC","CSE",2311,"Software Development Project"
"SC","CSE",2501,"Fortran and Scientific Computing"
"SC","CSE",3000,"Professional Practice in Computing"
"SC","CSE",3101,"Design and Analysis of Algorithms"
"SC","CSE",3201,"Digital Logic Design"
"SC","CSE",3213,"Communication Networks"
"SC","CSE",3214,"Computer Network Protocols and Applications"
"SC","CSE",3215,"Embedded Systems"
"SC","CSE",3221,"Operating System Fundamentals"
"SC","CSE",3301,"Programming Language Fundamentals"
"SC","CSE",3311,"Software Design"
"SC","CSE",3342,"System Specification and Refinement"
"SC","CSE",3401,"Functional and Logic Programming"
"SC","CSE",3421,"Introduction to Database Systems"
"SC","CSE",3431,"Introduction to 3D Computer Graphics"
"SC","CSE",3451,"Signals and Systems"
"SC","CSE",3461,"User Interfaces"
"SC","CSE",3481,"Applied Cryptography"
"SC","CSE",3900,"Computer Science Internship Work Term"
"SC","CSE",3980,"Computer Security Internship Work Term"
"SC","CSE",4080,"Computer Science Project"
"SC","CSE",4081,"Intelligent Systems Project"
"SC","CSE",4082,"Interactive Systems Project"
"SC","CSE",4084,"Communication Networks Project"
"SC","CSE",4088,"Computer Science Capstone Project"
"SC","CSE",4090,"Software Engineering Project"
"SC","CSE",4101,"Advanced Data Structures"
"SC","CSE",4111,"Automata and Computability"
"SC","CSE",4115,"Computational Complexity"
"SC","CSE",4201,"Computer Architecture"
"SC","CSE",4214,"Digital Communications"
"SC","CSE",4215,"Mobile Communications"
"SC","CSE",4221,"Operating System Design"
"SC","CSE",4312,"Software Engineering Requirements"
"SC","CSE",4313,"Software Engineering Testing"
"SC","CSE",4352,"Real-Time Systems Practice"
"SC","CSE",4402,"Logic Programming"
"SC","CSE",4404,"Introduction to Machine Learning and Pattern Recognition"
"SC","CSE",4411,"Database Management Systems"
"SC","CSE",4412,"Data Mining"
"SC","CSE",4413,"Building E-Commerce Systems"
"SC","CSE",4421,"Introduction to Robotics"
"SC","CSE",4422,"Computer Vision"
"SC","CSE",4431,"Advanced Topics in 3D Computer Graphics"
"SC","CSE",4441,"Human-Computer Interaction"
"SC","CSE",4461,"Hypermedia and Multimedia Technology"
"SC","CSE",4471,"Introduction to Virtual Reality"
"SC","CSE",4480,"Computer Security Project"
"SC","CSE",4481,"Computer Security Laboratory"
"SC","CSE",4482,"Computer Security Management: Assessment and Forensics"
"SC","CSE",4491,"Simulation and Animation for Computer Games"
"SC","CSE",4700,"Digital Media Project"
"SC","EATS",1010,"The Dynamic Earth and Space Geodesy"
"SC","EATS",1011,"Introduction to Atmospheric Science"
"SC","EATS",1410,"Natural, Technological and Human-induced Disasters"
"SC","EATS",2010,"Introductory Meteorology"
"SC","EATS",2030,"Geophysics and Space Science"
"SC","EATS",2470,"Introduction to Continuum Mechanics"
"SC","EATS",2610,"Geomatics and Space Engineering"
"SC","EATS",2620,"Fundamentals of Surveying"
"SC","EATS",3020,"Global Geophysics and Geodesy"
"SC","EATS",3030,"Atmospheric Radiation and Thermodynamics"
"SC","EATS",3040,"Atmospheric Dynamics I"
"SC","EATS",3300,"Geographical Information Systems (GIS) and Spatial Analysis"
"SC","EATS",3610,"Geodetic Concepts"
"SC","EATS",3620,"Adjustment Calculus"
"SC","EATS",3630,"Analysis of Overdetermined Systems"
"SC","EATS",3640,"Geodetic Surveys"
"SC","EATS",3650,"Photogrammetry"
"SC","EATS",4000,"Research Project"
"SC","EATS",4000,"Research Project"
"SC","EATS",4020,"Time Series and Spectral Analysis"
"SC","EATS",4050,"Synoptic Meteorology I"
"SC","EATS",4051,"Synoptic Meteorology II"
"SC","EATS",4120,"Cloud Physics and Radar Meteorology"
"SC","EATS",4130,"Atmospheric Dynamics II"
"SC","EATS",4140,"Numerical Weather Prediction"
"SC","EATS",4160,"Climate and Climate Change"
"SC","EATS",4220,"Remote Sensing of the Earth's Surface"
"SC","EATS",4230,"Remote Sensing of the Atmosphere"
"SC","EATS",4240,"Storms and Weather Systems"
"SC","EATS",4400,"Geographical Information Systems (GIS) and Data Integration"
"SC","EATS",4610,"Global Positioning Systems"
"SC","EATS",4620,"Physical and Space Geodesy"
"SC","EATS",4630,"Image Processing for Remote Sensing and Photogrammetry"
"SC","EATS",4640,"Digital Terrain Modeling"
"SC","EATS",4650,"Hydrography"
"SC","EATS",4660,"Cadastral Surveys and Land Registration Systems"
"SC","EATS",4670,"Survey Law"
"SC","EATS",4690,"Advanced 3D Geospatial Techniques"
"SC","ENG",1000,"Introduction to Engineering Design"
"SC","ENG",1001,"Technical Writing for Engineers"
"SC","ENG",2001,"""""Engineering Projects: Management, Economics and Safety"
"SC","ENG",2002,"Mechanical and Materials Engineering"
"SC","ENG",2200,"Electrical Circuits"
"SC","ENG",2210,"Electronic Circuits and Devices"
"SC","ENG",3000,"Professional Engineering Practice"
"SC","ENG",3340,"Mechanisms"
"SC","ENG",3900,"Engineering Internship Term"
"SC","ENG",4000,"Engineering Project"
"SC","ENG",4370,"Finite Element Methods in Engineering Design"
"SC","MATH",1013,"Applied Calculus I"
"SC","MATH",1014,"Applied Calculus II"
"SC","MATH",1019,"Discrete Mathematics for Computer Science"
"SC","MATH",1021,"Linear Algebra I"
"SC","MATH",1025,"Applied Linear Algebra"
"SC","MATH",1090,"Introduction to Logic for Computer Science"
"SC","MATH",1131,"Introduction to Statistics I"
"SC","MATH",1190,"Introduction to Sets and Logic"
"SC","MATH",1200,"Problems, Conjectures and Proofs"
"SC","MATH",1300,"Differential Calculus with Applications"
"SC","MATH",1310,"Integral Calculus with Applications"
"SC","MATH",1505,"Mathematics for the Life and Social Sciences"
"SC","MATH",1510,"Fundamentals of Mathematics"
"SC","MATH",1520,"Introduction to Calculus, with Vectors"
"SC","MATH",1532,"Statistics for Business and Society"
"SC","MATH",1550,"Mathematics with Management Applications"
"SC","MATH",1581,"Business Mathematics I"
"SC","MATH",2001,"Real Analysis l"
"SC","MATH",2015,"Applied Multivariate and Vector Calculus"
"SC","MATH",2022,"Linear Algebra II"
"SC","MATH",2030,"Elementary Probability"
"SC","MATH",2041,"Symbolic Computation Laboratory I"
"SC","MATH",2131,"Introduction to Statistics II"
"SC","MATH",2200,"Extended Problems, Conjectures, and Proofs"
"SC","MATH",2222,"Linear Algebra with Applications II"
"SC","MATH",2270,"Differential Equations"
"SC","MATH",2271,"Differential Equations for Scientists and Engineers"
"SC","MATH",2280,"The Mathematical Theory of Interest"
"SC","MATH",2281,"Financial Economics"
"SC","MATH",2310,"Calculus of Several Variables with Applications"
"SC","MATH",2320,"Discrete Mathematical Structures"
"SC","MATH",2560,"Elementary Statistics I"
"SC","MATH",2565,"Introduction to Applied Statistics"
"SC","MATH",2570,"Elementary Statistics II"
"SC","MATH",2581,"Business Mathematics II"
"SC","MATH",2590,"Thinking Mathematically I"
"SC","MATH",3001,"Real Analysis II"
"SC","MATH",3010,"Vector Integral Calculus"
"SC","MATH",3020,"Algebra I"
"SC","MATH",3034,"Applied Categorical Data Analysis"
"SC","MATH",3050,"Introduction to Geometries"
"SC","MATH",3090,"Computational Mathematics"
"SC","MATH",3131,"Mathematical Statistics I"
"SC","MATH",3132,"Mathematical Statistics II"
"SC","MATH",3170,"Operations Research I"
"SC","MATH",3241,"Numerical Methods I"
"SC","MATH",3242,"Numerical Methods II"
"SC","MATH",3260,"Introduction to Graph Theory"
"SC","MATH",3271,"Partial Differential Equations"
"SC","MATH",3280,"Mathematics of Life Contingencies I"
"SC","MATH",3281,"Mathematics of Life Contingencies II"
"SC","MATH",3330,"Regression Analysis"
"SC","MATH",3410,"Complex Variables"
"SC","MATH",3430,"Sample Survey Design"
"SC","MATH",4000,"Individual Project"
"SC","MATH",4000,"Individual Project"
"SC","MATH",4001,"Real Analysis III"
"SC","MATH",4020,"Algebra II"
"SC","MATH",4090,"Mathematical Modelling"
"SC","MATH",4100,"Topics in Mathematics Education: Theory and Practice"
"SC","MATH",4130,"Topics in Probability and Statistics: Introduction to the Theory and Methods of Time Series Analysis"
"SC","MATH",4141,"Advanced Numerical Methods"
"SC","MATH",4143,"Scientific Computation for Finance Applications"
"SC","MATH",4160,"Combinatorial Mathematics"
"SC","MATH",4161,"Mathematics of Cryptography"
"SC","MATH",4170,"Operations Research II"
"SC","MATH",4280,"Risk Theory - Loss Models and Risk Measures"
"SC","MATH",4281,"Risk Theory - Ruin and Credibility"
"SC","MATH",4300,"Directed Readings"
"SC","MATH",4300,"Directed Readings"
"SC","MATH",4400,"The History of Mathematics"
"SC","MATH",4430,"Stochastic Processes"
"SC","MATH",4630,"Applied Multivariate Statistical Analysis"
"SC","MATH",4730,"Experimental Design"
"SC","MATH",4930,"Topics in Applied Statistics: Simulation and the Monte Carlo Method"
"SC","NATS",1500,"Statistics and Reasoning in Modern Society"
"SC","NATS",1510,"The History of the Environment"
"SC","NATS",1520,"The Science and Technology of Music"
"SC","NATS",1540,"Theories of Dinosaur Extinction"
"SC","NATS",1550,"Science of Animal Migration"
"SC","NATS",1560,"Understanding Food"
"SC","NATS",1610,"The Living Body"
"SC","NATS",1650,"Human Anatomy for the Fine Arts"
